"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.648457503454713,0.755427896789899,0.775323559414938,0.709814353831996,0.748599900613546,0.696599122298293,0.490867086619049,0.434164581021584,0.210416990341129,0.260209513500942,0.496755819997478,0.564537512264718,0.567754454081779,0.553044072190873,0.540781210950107,0.321033799855725,0.213203326753252,0.247800112745322,0.356250548634715,0.50724132368262
0.659535421079412,0.750945694213824,0.790796468854343,0.611629246309662,0.633289094144339,0.478170840683241,0.264942554441354,0.527511001999934,0.312143838312631,0.213274286050471,0.35445240863136,0.298503628309745,0.488072978522751,0.540060433456403,0.444331501622349,0.41553889877087,0.281792929781738,0.227862271371251,0.309568568413203,0.424690519922896
0.576870887153024,0.761956641569179,0.53219020827268,0.479308476963189,0.775566322652231,0.678452246495718,0.371351257888414,0.632980343363534,0.491454297743879,0.27943052144417,0.324764313558404,0.371015645843427,0.544779734690302,0.555051577081644,0.58471835956683,0.33665498593276,0.19696464931553,0.188921588622218,0.280550598321887,0.254607568416305
0.314275397400696,0.594492741374505,0.696392806018417,0.588848519551154,0.842799077741889,0.888181791441536,0.646708581404827,0.670776815731725,0.605827043753212,0.537074097943261,0.357123307277813,0.401734960353554,0.637363779581962,0.425118657624493,0.557396640805369,0.538458754708294,0.340400813822979,0.149969877096662,0.0683371328712408,0.120544022659496
0.357222690016237,0.40396018628594,0.644852204885083,0.671866756756308,0.714555211150252,0.671104803454298,0.787713160030407,0.638554945974508,0.57351499026921,0.567808784139745,0.36015437449107,0.270861213286831,0.517077777277174,0.515387279850103,0.649589264225442,0.580183611844932,0.242993455597638,0.120900201416391,0.0394225079410806,0.156683186540835
0.278756830673763,0.330141654141504,0.599680498292555,0.638014736378939,0.642393284123822,0.589143324295321,0.75477191913863,0.678780298956792,0.725476377491791,0.563284475691574,0.355256664122145,0.228813106696724,0.353894319586923,0.415804109184783,0.534735241705237,0.560310617804364,0.255896327207834,0.0661070217000825,0.045434131152469,0.161965081873246
0.247816211873953,0.257693910311032,0.468095044778255,0.686668114344546,0.514653597862535,0.449153000247321,0.535889562290447,0.704341423880268,0.705299546840459,0.477751679095856,0.191836830033821,0.0622392383581672,0.30375358866208,0.323609014797704,0.233322911823236,0.329213913695263,0.283392863303254,0.0932824819482245,0.0585497007958808,0.0822563933224913
0.305199256132164,0.442812659029699,0.468614837166861,0.520037674084676,0.573910455615803,0.452684850742921,0.60387838607593,0.562151659411637,0.666928038903272,0.430154892188437,0.195488553203311,0.0927325124877383,0.21370546189473,0.300350794055752,0.257762271131739,0.369234569417737,0.422736444423273,0.229178346829923,0.236609335570245,0.109112693447767
0.337920073511164,0.418500245339852,0.611009399699111,0.522418108251749,0.567347914553666,0.555578569142304,0.653208234003762,0.658394029259607,0.759054365700418,0.499478918734236,0.383028124499525,0.142730693552306,0.224595284995765,0.311111916595612,0.271056584334278,0.492154711150445,0.610362487361802,0.359888294604462,0.283240823202802,0.448187625635392
0.439748559988662,0.459707605518908,0.578177887669196,0.643754018363729,0.546035258871391,0.641168044832697,0.632350540231229,0.592386298549473,0.722074861430518,0.363294972645011,0.311759696835646,0.168352015721566,0.1652499436013,0.11601121220242,0.203932420021603,0.502976169718405,0.643776419173062,0.517016026812512,0.356376235414554,0.431258047596992
0.37975698380962,0.478274722389685,0.687938905410979,0.69664203013271,0.707185847418002,0.825411540953245,0.720490850626036,0.554335267627616,0.617035637954484,0.379728506578514,0.188870893777802,0.115427017654082,0.158454939676,0.148702064668591,0.063504582172093,0.419436969334275,0.590720606416565,0.451146756465198,0.38274833023957,0.218132592219965
0.443651936423745,0.710562022734087,0.709796558617719,0.777642492470657,0.794426465034881,0.746743144482721,0.738318322248557,0.796934806857332,0.594978063724246,0.375529341003281,0.361157950968557,0.350733220300214,0.352072653318076,0.415743050368561,0.249785817831405,0.249543648150198,0.501352345126933,0.417404335312668,0.392580696790856,0.295233027419596
0.600392496703341,0.720965025825474,0.811396504840076,0.938134322799422,0.845914228442669,0.750737695405016,0.769912028958498,0.708542923768476,0.69525424788424,0.612713914681694,0.617428806662936,0.56302410602634,0.429961990892707,0.43194435651393,0.41499748252122,0.377693925912651,0.486460748048617,0.502728595325339,0.61523272850689,0.631098161873407
0.689144706172871,0.735315050735013,0.818681314006877,1,0.867830350200405,0.604193106722268,0.667761848596556,0.708572323940712,0.761379955550506,0.74423006034746,0.676940380607741,0.654361715205778,0.468486259821692,0.458317001044707,0.418159623530746,0.410664649996645,0.402959979014066,0.664604359412837,0.860732799539355,0.823778226614312
