"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.606321285129071,0.802596721545583,0.832548940539218,0.776812137949616,0.59138928561751,0.395023145648632,0.288619737857005,0.261823505197165,0.277878049183656,0.151641072519583,0.21352831516814,0.188861558809733,0.150658017323285,0.34389614590011,0.488902600144584,0.535846277432556,0.710121808297076,0.85989741144999,0.918108715343055,0.732775944210227
0.410951125443562,0.644432131922836,0.649953776917521,0.656999546211961,0.62555013520067,0.483518105232705,0.320233756941787,0.254537346447939,0.253341836931687,0.251979414850492,0.440984311813067,0.507454263573644,0.318977710586284,0.454463504366222,0.542523446660739,0.629152469651722,0.722033067259476,0.726101479711031,0.855897514026402,0.625223921371685
0.25886850462197,0.343509091593874,0.372972195447933,0.437465270295034,0.562906101792529,0.496011744253347,0.374806780380733,0.25824290008763,0.160926191492782,0.354227435585685,0.588419290878794,0.697912342957825,0.668680575436458,0.649023834285786,0.60085737612462,0.760138375421185,0.751188931985786,0.608674169948069,0.647543092354439,0.491951059622213
0.305248753839117,0.276580634576708,0.220334017594325,0.298447874957828,0.383041927625502,0.401472367458188,0.479648713982107,0.303323574764997,0.276188226002641,0.329489088352956,0.553998631881878,0.764337453697158,0.649432670637339,0.793103718189864,0.724332251660505,0.67285449484665,0.61973089380793,0.470320992687829,0.389192190016582,0.43579177442425
0.30051365713631,0.283262641338678,0.230857742028066,0.370780147053718,0.383399599092362,0.361088132951858,0.48398548589755,0.454141124037119,0.471278971153652,0.43169381455011,0.566855124132138,0.738301552304263,0.722286440762352,0.767089884995222,0.762589495970621,0.665392143906111,0.616196146698996,0.511435170979817,0.257277980896237,0.276976224457379
0.230387980587857,0.270176839954527,0.333017449203429,0.577350056417192,0.439853694849152,0.409230967935532,0.414859666180635,0.452977384955098,0.509933495352767,0.591648828144909,0.693927675228828,0.731678807232957,0.796875315632074,0.733296870262334,0.656553556477757,0.773255232495345,0.700000019547453,0.509494741193589,0.215424854226216,0.173667771934823
0.28489512921598,0.437427066309299,0.526613298181124,0.682723215111404,0.516054934509811,0.416089112685854,0.335131627536318,0.367542721989661,0.550098295116483,0.780946690966162,0.818058046870986,0.809261354509971,0.836404525158778,0.760748825195055,0.602770359421353,0.512217218771145,0.550094428099011,0.310559891538515,0.179420452980791,0.162999694449031
0.279982920178581,0.413769384937677,0.557221897466365,0.813280547667306,0.805616518233024,0.627841493471431,0.392132767110229,0.445606349025893,0.557136981990368,0.739535525758391,0.802346792937245,1,0.864377003257107,0.652200361988483,0.51917559522958,0.331884466209474,0.385331232653851,0.274008338127202,0.249456845513001,0.194501960929826
0.315210402295956,0.294894241811053,0.474906588469596,0.681550429186562,0.812859201643816,0.69025081603826,0.497927538441371,0.569851660333648,0.45633359472173,0.589537465973697,0.757757996589504,0.888249123118044,0.954293217572983,0.820219888217988,0.51117910840518,0.318580241053539,0.249695137228303,0.357565782255988,0.494163329096151,0.389344981646382
0.477013053017801,0.430723074733063,0.504209071184895,0.587291324783737,0.627658929114351,0.640619730466533,0.575690310729933,0.60642623644217,0.519098841896036,0.608282807724382,0.687393728472482,0.817630488942446,0.908404248089775,0.73970664153223,0.479969372475117,0.344658424616295,0.181179420515868,0.278524944321236,0.441903556265352,0.541086145184597
