"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.593627707987011,0.640299448181184,0.617032072715702,0.457363324339639,0.459425243553684,0.42330915754698,0.630374569525903,0.693717757290138,0.615209173120938,0.462019765870084,0.374241308270109,0.528885216355704,0.610056684989234,0.491220171154941,0.492619463919894,0.595059635241024,0.691531666948349,0.643576335692812,0.503420433335122,0.485410278046269
0.425835385011847,0.435033294231843,0.525972041929809,0.449615971065636,0.43578196106842,0.457025918919813,0.564300043845768,0.70526289486277,0.720847044591525,0.479453678068689,0.411072934484189,0.595003681550616,0.731213825090283,0.582291598205103,0.488092526059568,0.52035430975357,0.500132268511918,0.418277810517468,0.391149221198089,0.371429076931675
0.399235393434216,0.447199063259485,0.42331614764636,0.37351547193359,0.395068523108452,0.415505987836236,0.452983988660672,0.531829711323173,0.533363749952658,0.447084704238209,0.484268456290949,0.616617901191103,0.7049175301264,0.492557699685069,0.424569000621449,0.422893158744059,0.339568521304104,0.439123371667989,0.419782790828292,0.362756800638601
0.355926850057962,0.425538753098741,0.493612258469991,0.483940610942517,0.392175132728379,0.319423850843176,0.225463829084047,0.408750232416363,0.553776770225683,0.654872616313674,0.508781712949505,0.447740695960663,0.410384198208475,0.423458916396309,0.507657616531172,0.567360042646471,0.323732000462535,0.498134303358158,0.496004240876633,0.268642319759815
0.43042691448871,0.386587775951164,0.352587346313973,0.553314035577622,0.511453024458253,0.361261128747941,0.306734845196968,0.414642185082253,0.528014095389596,0.650554972811253,0.599876385589896,0.511921586448768,0.44470659429624,0.476599580044927,0.534958308856756,0.35741145862944,0.0930073144284972,0.334402723652377,0.494647227479903,0.440299221440022
0.567893371428682,0.609538645181218,0.406366367453353,0.399415799338498,0.369219098711207,0.207756789641637,0.251778136364365,0.348129728917955,0.48805462828109,0.587165553695044,0.547608605732923,0.438908817638994,0.234967293832871,0.206526419866764,0.220741875185897,0.253194723176917,0.225921150073653,0.303862795913553,0.527184828022023,0.51438684429482
0.522558031631293,0.424258180440864,0.246417287939074,0.225196853830464,0.264287665557453,0.251938778218087,0.252810516962269,0.345257476500097,0.346620322402107,0.464435426230898,0.517689602549754,0.260089773216668,0,0.0637817123959228,0.196953938574121,0.201383680635372,0.128662229604032,0.187922614910781,0.533927827089213,0.577395056205775
0.596537925237881,0.543363284140632,0.347896851726298,0.177908110843675,0.210166559596413,0.278379686544441,0.255825506230396,0.384112003639248,0.463433221287076,0.494451234761965,0.441572043036462,0.246647937410274,0.0966560202470283,0.124738098239778,0.295324501874096,0.297235890719576,0.146477164879601,0.132920446068488,0.346539741299586,0.536172210263215
0.540810989304258,0.567647844506276,0.489148068731199,0.257114557477129,0.167380555883543,0.290225893459063,0.325633433335933,0.332526137977966,0.510712199376983,0.46567344833341,0.499400295769775,0.366751881514585,0.292195728733792,0.390129108633798,0.44611769516987,0.415165287927649,0.285977285330931,0.391672353651447,0.454023375521093,0.561415656471483
0.665101753054992,0.570791123409264,0.451840105755676,0.374131309489835,0.29571072007183,0.308051871394367,0.324658458127718,0.365432677200245,0.454357592130701,0.603635305662095,0.678655598036356,0.565837103019805,0.442479131501704,0.485171815975087,0.607124098172096,0.689362805220513,0.45190726731591,0.480833072279197,0.423208093505587,0.648814623586373
0.788166084782728,0.54063501266761,0.378643699147226,0.394525458943266,0.32812736480386,0.420270657719408,0.40338946808193,0.337954831095777,0.376153878329243,0.627921098593849,0.729075497249788,0.747560222733636,0.7133362369728,0.630217003992735,0.548729058152175,0.599361011522885,0.474994508525544,0.549021515409763,0.665537970506799,0.821296775424338
0.663316069910913,0.493590153351163,0.461630064943149,0.479330664856568,0.364445006986603,0.307815283634393,0.369971172671268,0.519362112892789,0.551836473835776,0.660275156923035,0.851060768197405,0.836818514599687,0.746898842408527,0.639094810809635,0.600391653739236,0.500348469453298,0.47770269265602,0.684166619718155,0.864033735103742,0.781689654480901
0.634354103235505,0.542595383583929,0.495371407539141,0.420059549257888,0.31098256590784,0.162445531800021,0.45977214018131,0.708996528522023,0.750080030639299,0.767402111799563,0.835512083762785,0.818187159624788,0.788296971962863,0.691332278038154,0.566321958677772,0.568784752743867,0.584333417779622,0.661825944675919,0.719567788544934,0.676324013930188
0.555487920286938,0.491384631584289,0.460756200263824,0.30096265999577,0.307382043238834,0.482083462327887,0.634673703537527,0.777941205636775,0.842410491050758,1,0.882160726661994,0.5919268102756,0.663294090842599,0.560283764260639,0.374014345383275,0.327675162888566,0.31026982343642,0.392904956363086,0.547202985397025,0.591334152875491
0.341143281639152,0.32658764791416,0.445797968762329,0.358902565616623,0.447314040548717,0.621866309081562,0.771891688822634,0.850195757079347,0.879043077599209,0.767983023709805,0.591027192033144,0.366648195514376,0.387630298636811,0.392112444428951,0.27474677127913,0.162970081516245,0.235030495831538,0.25091101911901,0.377969071793521,0.375712280580792
0.503694682809323,0.474447480638,0.454795457374932,0.37374538494457,0.456002511208364,0.713908954110933,0.708612854986777,0.559205996830786,0.424403798664672,0.345580565545383,0.259533172930693,0.240733662149615,0.364308009724695,0.475686072104293,0.251300466266531,0.144550159990473,0.266942938468059,0.219323574645929,0.384953159101044,0.448375414975106
