"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.367717790592304,0.38100901253099,0.453479424388888,0.592093847233209,0.627341719013387,0.668653354422781,0.574682772710742,0.525082812923061,0.615330765650053,0.511878717115804,0.499436258857352,0.472449326477216,0.295041714922869,0.0927880128767749,0.15885588470445,0.18166461167889,0.162133681472318,0.213131284244225,0.349433583075249,0.363762833942604
0.371544491348828,0.405882638431107,0.504063733663295,0.569352570424885,0.529338147439587,0.512647474915175,0.429903561284371,0.421472422848432,0.531247777632794,0.454082966133818,0.411614663636683,0.433945567905242,0.334548401839087,0.192244679397114,0.229305462483516,0.290881487733966,0.344632367924112,0.393876723845949,0.358817498431173,0.346197272155316
0.212383401298534,0.322140784811691,0.505860806345584,0.642506101078684,0.583430996322585,0.608432436223352,0.437547415370792,0.432889057022157,0.436122400275293,0.434920826720494,0.407388627947392,0.410282581140397,0.354464455708062,0.307091774640181,0.271532033853167,0.315087947489673,0.373748076133859,0.30000410723922,0.226207129197216,0.231620755669168
0.251486700629413,0.334368210498976,0.461356410601437,0.60304337648725,0.684192605514458,0.635722709420062,0.523149952213392,0.443377744267495,0.394546517048829,0.388598635265762,0.344634979575149,0.230660798024809,0.250986911638552,0.245670340572948,0.211205798856931,0.270367486468269,0.341292666142342,0.182058592720547,0.152969928230206,0.214211846737208
0.345740575954599,0.444552051804244,0.522771929172263,0.587431483846347,0.642044319452226,0.595588164097698,0.541037969720994,0.514522518329328,0.554112643270288,0.57098248512317,0.394687907832274,0.287046497108171,0.194353909678339,0.141908906387892,0.15299951855872,0.185940140821512,0.177354289569592,0.173515951177694,0.245718083153793,0.266287249511026
0.304179538906468,0.454181983803839,0.630165497147485,0.658072420998757,0.655874239722095,0.618970028166444,0.599611867253108,0.606847764355505,0.630636038701404,0.656998384570011,0.458695385086885,0.330450186402773,0.166216729425464,0.0465815077738472,0.113989518543273,0.119676389708626,0.0757498917553173,0.147429832861354,0.278671725389287,0.299733257002194
0.22851482424458,0.412539385462549,0.675510388561446,0.752045123322727,0.667976126962609,0.590393222763485,0.579867867498724,0.629239043877632,0.664468883336431,0.564361917454547,0.386093317822301,0.278778124866637,0.17512242274801,0.0287919312487798,0.0105935621171685,0.0640359346902744,0.0968212081507761,0.160884363880966,0.222323419010291,0.22473584834547
0.319426979843714,0.508002114415207,0.597667460831825,0.647079928905874,0.704074341300388,0.68760562261851,0.68651286192107,0.659990368932134,0.598907759071462,0.541446593803642,0.431833266249634,0.369542179892762,0.273904790583568,0.0773955347198698,0.0412740009405447,0.0346703604002761,0.0596103122223269,0.102623807649043,0.0978601033121707,0.149112673161858
0.34285408047806,0.524191388816991,0.576401335371384,0.624335880131751,0.632249151035624,0.71492206079735,0.759505133342077,0.763397627250774,0.750944218533355,0.586648085269722,0.465739169914157,0.419590688265537,0.316742328099976,0.203713675065835,0.147488367452688,0.0525982766228116,0,0.0586514635014459,0.142077314911413,0.240563035212565
0.36473075512874,0.562569400120254,0.627702508344938,0.59048002382344,0.571709663093288,0.670347637161235,0.724952142292244,0.831943267176342,0.830812440481365,0.584472235849625,0.429161995568505,0.373896894707228,0.266919378146239,0.247190235945775,0.173978751527084,0.0945354930119795,0.0175936185385451,0.0733495674333405,0.170885949531148,0.282487460900956
