"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.374093008967243,0.284923272485596,0.302584337780181,0.365203633680576,0.336930683022456,0.357164667033365,0.243810572341222,0.169560390274484,0.114223942185107,0.057197948330045,0.165856170825865,0.234311664822828,0.379875713646807,0.263727762982498,0.255598671431788,0.273833424836191,0.352003050974328,0.481571757755076,0.498304705353273,0.501724542438291
0.347663686273228,0.345647343524014,0.37664503627912,0.293626383254463,0.280284769679241,0.431867909166057,0.408509440579529,0.278983872509775,0.175495340517876,0.10167899938025,0.0585373757577498,0.141830465765996,0.336051478230117,0.405016715187645,0.354471415697002,0.268527868222616,0.314500670898668,0.505177088299924,0.478473650915471,0.394317881298666
0.316872624777435,0.32302859699745,0.246158931503319,0.169845567111801,0.187972890742235,0.357051897018405,0.318528919292121,0.244237204637017,0.218134360937051,0.206782503192722,0.106828310476127,0.143640829309795,0.261015844726194,0.303292175959727,0.265104200084042,0.264628493781348,0.292905128329889,0.456831805685407,0.472612615886603,0.256554230529769
0.279441861139494,0.322893307082368,0.17837064832685,0.127372916055549,0.199049694376195,0.345386086847853,0.32363950869441,0.287301865527208,0.296015516407919,0.215749831897642,0.227458048960935,0.218778225083405,0.29970695103277,0.227315250761767,0.17930278205386,0.200622719778997,0.257660172578982,0.446005741975629,0.442590956291108,0.2300447836423
0.294940318725431,0.188998839576876,0.142477030221043,0.114608963844178,0.186229245562805,0.2266013542305,0.291130769987066,0.27887771923445,0.302754291769214,0.143673947505489,0.222146378267066,0.256508324158638,0.245243996180655,0.301452741393545,0.264315844731157,0.194970973835829,0.221067958909021,0.311580867308175,0.295417076564129,0.287768147890912
0.191227758906295,0.25115162433785,0.236903796084531,0.290494660007002,0.224325251506259,0.159988602861146,0.177495286514468,0.17192150527319,0.143819198248619,0.105329224835352,0.19885606732826,0.25111645340523,0.21365912860831,0.220974739154864,0.286391198478146,0.319091329418359,0.352035843934672,0.26931963675205,0.201602979603985,0.227285842603145
0.169344580676664,0.307760150355072,0.479610445282837,0.465274281854644,0.39956203832154,0.325184351153702,0.207177032240372,0.119821335014426,0.0819407208420953,0.179760844917901,0.290536357529939,0.295963653677872,0.336434037415796,0.352019879636491,0.341071523783082,0.425905412144342,0.264013315301639,0.246481226121183,0.267018889682318,0.28856549588879
0.327770232085295,0.460250108029602,0.497494335197323,0.348062204222045,0.389918567742528,0.36938120226752,0.291115412751467,0.289297121524658,0.176598341335625,0.241428762935651,0.354357474388325,0.387156352647369,0.503496821585454,0.494560664090322,0.484239823557273,0.389751855507526,0.343456257038846,0.277816029625999,0.338432077100921,0.394759262797648
0.485435128087596,0.533403604149807,0.477550278684438,0.384406789440212,0.458453186608381,0.360798391696636,0.342665673602398,0.403597615874002,0.245306669524471,0.335158961266541,0.367464845322224,0.444285332047457,0.541651198264944,0.577745814220946,0.573716056099131,0.531084613709875,0.522898962543163,0.458216641873621,0.405820512423794,0.506800533775229
0.706401374116529,0.558545438283585,0.546360302957182,0.509389926912478,0.481754544705585,0.382897123359146,0.385825226176927,0.412703890245192,0.276306640522746,0.413091592850008,0.484467027767958,0.62832322161609,0.756343645855246,0.698978719242695,0.670057546356896,0.643177626111518,0.597946046658767,0.605885203737001,0.637372910915839,0.640777196803013
0.797706990821995,0.58075375300931,0.479566156699296,0.447298688705299,0.422665750836298,0.437280575727468,0.342607112553656,0.437012878889424,0.397044965492302,0.518781331505028,0.532500282270005,0.681683719361556,0.778522366793423,0.651753640110562,0.70282349102723,0.718898029165254,0.74688641510836,0.79398089504148,0.696647780471636,0.714479710366482
0.798978438912161,0.646827126469285,0.558777546378869,0.491103218702755,0.448781700107045,0.474777081986821,0.527382508919187,0.546776629041238,0.56601004532196,0.526318518260103,0.594930495226383,0.660752331707884,0.654591629971585,0.678714612650451,0.706674575385394,0.825876249795073,0.869633580210019,0.824824662192828,0.813400308779441,0.865120893911535
0.890717301752842,0.76464973204038,0.72706189797743,0.645923252947791,0.594283352940182,0.499751547973704,0.600292629987149,0.602465214870572,0.654870484801098,0.712989417985,0.723759242509926,0.71944406586298,0.571588519138073,0.585181139978341,0.719544563431633,0.877751601583987,0.945142991916031,0.821585061256235,0.948149373639873,1
0.667884919952966,0.67155335303808,0.665979774628499,0.619601568759929,0.542483336416534,0.496114794985232,0.544140303652465,0.471152823091698,0.560187857835853,0.602329843513599,0.602103951863756,0.663206741156984,0.554770900848765,0.472340390488537,0.606195318554793,0.671869357243897,0.710869739120924,0.835780810825279,0.889367864342277,0.7974488811291
0.579548129659319,0.611754359988072,0.590221149550508,0.589291893724426,0.466934718563058,0.402313458831026,0.468074286415633,0.459594508523192,0.458783127593565,0.468294837021879,0.461480158076105,0.452352180353751,0.39086079048334,0.494876964551182,0.683336416555708,0.705118452650641,0.673838021659739,0.738237718108282,0.775983431982756,0.608789391539929
0.576795718737165,0.656563028821899,0.653810618205717,0.527661788653502,0.467452049939832,0.461184605599925,0.463248369289235,0.436168630756233,0.40245201040465,0.431068324610989,0.431019711974994,0.319084988171451,0.395647110557508,0.44831220794095,0.55868922080746,0.649573635541518,0.758507750585458,0.739338504922039,0.684647674779787,0.577287726767251
0.587818643387566,0.666116922523785,0.718720760483591,0.599655166504156,0.510697868830901,0.482881754917263,0.413395618302778,0.293826668476002,0.385652863035928,0.415003804982527,0.382329256036203,0.367236657163693,0.42510896299013,0.467901930870788,0.482712990375823,0.604339793026631,0.689263131133806,0.71373608125566,0.699779928239099,0.640765340133648
0.63365312165642,0.579693005693023,0.694125618938238,0.643715602391598,0.488124628173266,0.496268405156979,0.391014375346272,0.384846908557074,0.363792226346874,0.317103098524454,0.380121384210428,0.46108544143932,0.403237934430428,0.431123891239963,0.452624897664438,0.533553179574623,0.579697196945338,0.687729114879694,0.644659413500996,0.647330877795714
0.457367367079045,0.441534943642041,0.432963191861973,0.452037653201417,0.456719707531107,0.487305867077142,0.428582389178987,0.258120760892663,0.195567752040217,0.145432890704111,0.269023111724336,0.362884271941091,0.41690521095098,0.431012724452042,0.328597293711215,0.414582978013926,0.533296430257377,0.565533717699107,0.531930784401788,0.588665052639062
0.355760130467135,0.275936768999311,0.298153499515549,0.420751861666581,0.448562834776576,0.403285563304671,0.275095066468928,0.106409561714253,0,0.0828457838574147,0.223662081303396,0.294131122918025,0.382190449120147,0.322731319274968,0.147178409627965,0.252889329123694,0.360297146585498,0.498448090897811,0.528121680754556,0.550222063383477
